,userId,movieId,rating,timestamp,title,genres,KID,year,decade,count,mean
79245,491,2953,5.0,1526673139,Home Alone 2: Lost in New York (1992),Children|Comedy,YES,1992,1990,31,2.5161290322580645
79251,491,4306,2.0,1522605168,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,YES,2001,2000,170,3.8676470588235294
79252,491,4896,5.0,1522964129,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,YES,2001,2000,107,3.7616822429906542
79253,491,5218,4.5,1526673068,Ice Age (2002),Adventure|Animation|Children|Comedy,YES,2002,2000,85,3.6882352941176473
79269,491,50872,4.0,1522605385,Ratatouille (2007),Animation|Children|Drama,YES,2007,2000,72,3.8680555555555554
79272,491,63859,4.0,1526673194,Bolt (2008),Action|Adventure|Animation|Children|Comedy,YES,2008,2000,18,3.388888888888889
79296,492,1,4.0,863975949,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,YES,1995,1990,215,3.9209302325581397
79330,492,609,3.0,863976287,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,YES,1996,1990,14,3.5714285714285716
79339,492,661,3.0,863976201,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,YES,1996,1990,49,3.4489795918367347
79342,492,673,5.0,863976287,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,YES,1996,1990,53,2.707547169811321
79348,492,711,3.0,863976287,Flipper (1996),Adventure|Children,YES,1996,1990,10,3.05
79363,492,783,3.0,863976201,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,YES,1996,1990,47,3.3297872340425534
79369,492,801,3.0,863976820,Harriet the Spy (1996),Children|Comedy,YES,1996,1990,11,3.1363636363636362
79373,492,810,3.0,863976485,Kazaam (1996),Children|Comedy|Fantasy,YES,1996,1990,12,2.25
79380,492,837,3.0,863976525,Matilda (1996),Children|Comedy|Fantasy,YES,1996,1990,33,3.272727272727273
79382,492,840,3.0,863976878,House Arrest (1996),Children|Comedy,YES,1996,1990,4,3.375
79389,492,881,3.0,863976820,First Kid (1996),Children|Comedy,YES,1996,1990,5,2.1
79401,492,1073,3.0,863976004,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,YES,1971,1970,119,3.8739495798319328
79406,492,1367,3.0,863976287,101 Dalmatians (1996),Adventure|Children|Comedy,YES,1996,1990,47,3.074468085106383
79413,492,1474,4.0,863976962,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),Children|Comedy,YES,1997,1990,11,2.1363636363636362
79505,495,158,3.5,1458636427,Casper (1995),Adventure|Children,YES,1995,1990,62,2.806451612903226
79518,495,551,3.5,1458635579,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,YES,1993,1990,93,3.553763440860215
79519,495,588,4.0,1458635600,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,YES,1992,1990,183,3.7923497267759565
79552,495,2054,3.0,1458636440,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,YES,1989,1980,68,2.7573529411764706
79569,495,3157,0.5,1458636467,Stuart Little (1999),Children|Comedy|Fantasy,YES,1999,1990,19,2.8421052631578947
79621,495,6936,5.0,1458635919,Elf (2003),Children|Comedy|Fantasy,YES,2003,2000,39,3.6923076923076925
79663,495,50872,4.5,1458635438,Ratatouille (2007),Animation|Children|Drama,YES,2007,2000,72,3.8680555555555554
79774,496,4306,3.0,1415520455,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,YES,2001,2000,170,3.8676470588235294
79786,496,95167,3.0,1415166087,Brave (2012),Action|Adventure|Animation|Children,YES,2012,2010,30,3.466666666666667
79794,497,2,2.5,1429127190,Jumanji (1995),Adventure|Children|Fantasy,YES,1995,1990,110,3.4318181818181817
79800,497,410,2.0,1429127204,Addams Family Values (1993),Children|Comedy|Fantasy,YES,1993,1990,84,3.1011904761904763
79801,497,551,4.0,1429127198,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,YES,1993,1990,93,3.553763440860215
79833,497,68954,5.0,1429127888,Up (2009),Adventure|Animation|Children|Drama,YES,2009,2000,105,4.004761904761905
79847,498,34,3.0,839197341,Babe (1995),Children|Drama,YES,1995,1990,128,3.65234375
79869,498,364,5.0,839197341,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,YES,1994,1990,172,3.941860465116279
79876,498,588,5.0,839197218,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,YES,1992,1990,183,3.7923497267759565
79888,499,2083,3.5,1289959931,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,YES,1992,1990,19,3.736842105263158
79901,499,27731,3.5,1289960278,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,YES,2002,2000,8,3.75
79907,500,1,4.0,1005527755,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,YES,1995,1990,215,3.9209302325581397
79920,500,364,3.0,1005528236,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,YES,1994,1990,172,3.941860465116279
79928,500,588,4.0,1005528301,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,YES,1992,1990,183,3.7923497267759565
79929,500,594,3.0,1005528236,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,YES,1937,1930,77,3.616883116883117
79930,500,595,4.0,1005528236,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,YES,1991,1990,146,3.7705479452054793
79934,500,745,1.0,1005528205,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,YES,1995,1990,48,3.8958333333333335
79936,500,1029,3.0,1005528355,Dumbo (1941),Animation|Children|Drama|Musical,YES,1941,1940,35,3.3857142857142857
79937,500,1148,4.0,1005528205,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,YES,1993,1990,56,4.035714285714286
79943,500,1282,5.0,1005528236,Fantasia (1940),Animation|Children|Fantasy|Musical,YES,1940,1930,53,3.7830188679245285
79959,500,2018,3.0,1005528301,Bambi (1942),Animation|Children|Drama,YES,1942,1940,38,3.3684210526315788
79960,500,2078,3.0,1005528355,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,YES,1967,1960,53,3.830188679245283
79961,500,2081,3.0,1005528355,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,YES,1989,1980,67,3.425373134328358
79965,500,2294,3.0,1005528301,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,YES,1998,1990,45,3.2444444444444445
79966,500,2355,5.0,1005528301,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,YES,1998,1990,92,3.516304347826087
79977,500,2987,4.0,1005528301,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,YES,1988,1980,97,3.5721649484536084
79981,500,3114,5.0,1005527784,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,YES,1999,1990,97,3.8608247422680413
79989,500,3751,4.0,1005527614,Chicken Run (2000),Animation|Children|Comedy,YES,2000,1990,78,3.551282051282051
79991,500,4306,5.0,1005528355,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,YES,2001,2000,170,3.8676470588235294
79993,501,2,3.0,844973419,Jumanji (1995),Adventure|Children|Fantasy,YES,1995,1990,110,3.4318181818181817
79998,501,8,3.0,844974090,Tom and Huck (1995),Adventure|Children,YES,1995,1990,8,2.875
80008,501,27,3.0,844973931,Now and Then (1995),Children|Drama,YES,1995,1990,9,3.3333333333333335
80025,501,616,3.0,844973559,"Aristocats, The (1970)",Animation|Children,YES,1970,1960,45,3.411111111111111
80029,501,661,1.0,844974390,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,YES,1996,1990,49,3.4489795918367347
80032,501,709,3.0,844974214,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,YES,1988,1980,11,3.090909090909091
80041,502,596,4.5,1111757243,Pinocchio (1940),Animation|Children|Fantasy|Musical,YES,1940,1930,60,3.45
80043,502,953,1.5,1111757227,It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,YES,1946,1940,58,4.0344827586206895
80046,502,1148,4.5,1111757311,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,YES,1993,1990,56,4.035714285714286
80055,502,2081,3.0,1111757288,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,YES,1989,1980,67,3.425373134328358
80079,503,364,3.0,1335219351,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,YES,1994,1990,172,3.941860465116279
80120,503,3114,4.0,1335219439,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,YES,1999,1990,97,3.8608247422680413
80127,503,4232,0.5,1335214559,Spy Kids (2001),Action|Adventure|Children|Comedy,YES,2001,2000,28,2.9464285714285716
80134,503,6377,3.0,1335219478,Finding Nemo (2003),Adventure|Animation|Children|Comedy,YES,2003,2000,141,3.9609929078014185
80155,503,90866,3.5,1335220117,Hugo (2011),Children|Drama|Mystery,YES,2011,2010,18,3.75
80168,504,1,4.0,1063644695,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,YES,1995,1990,215,3.9209302325581397
80179,504,1302,3.0,1063644532,Field of Dreams (1989),Children|Drama|Fantasy,YES,1989,1980,56,3.517857142857143
80210,504,4306,4.5,1063644632,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,YES,2001,2000,170,3.8676470588235294
80214,504,4700,3.0,1072066151,"Princess Diaries, The (2001)",Children|Comedy|Romance,YES,2001,2000,27,3.037037037037037
80237,504,6377,4.0,1072066484,Finding Nemo (2003),Adventure|Animation|Children|Comedy,YES,2003,2000,141,3.9609929078014185
80261,505,1022,4.0,1298779438,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,YES,1950,1940,42,3.488095238095238
80262,505,1029,5.0,1298779440,Dumbo (1941),Animation|Children|Drama|Musical,YES,1941,1940,35,3.3857142857142857
80263,505,1033,4.0,1298779584,"Fox and the Hound, The (1981)",Animation|Children|Drama,YES,1981,1980,20,3.575
80268,505,2083,5.0,1298779605,"Muppet Christmas Carol, The (1992)",Children|Comedy|Musical,YES,1992,1990,19,3.736842105263158
80269,505,2087,4.5,1298779506,Peter Pan (1953),Animation|Children|Fantasy|Musical,YES,1953,1950,41,3.573170731707317
80286,506,27,3.0,1424487740,Now and Then (1995),Children|Drama,YES,1995,1990,9,3.3333333333333335
80328,507,34,5.0,838964683,Babe (1995),Children|Drama,YES,1995,1990,128,3.65234375
80348,507,595,3.0,838964592,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,YES,1991,1990,146,3.7705479452054793
80349,508,107,2.0,1268297485,Muppet Treasure Island (1996),Adventure|Children|Comedy|Musical,YES,1996,1990,26,3.326923076923077
80372,508,3396,2.0,1268297481,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,YES,1979,1970,33,3.590909090909091
80373,509,1,4.0,1435992343,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,YES,1995,1990,215,3.9209302325581397
80375,509,13,3.0,1436101243,Balto (1995),Adventure|Animation|Children,YES,1995,1990,8,3.125
80380,509,34,3.5,1435998986,Babe (1995),Children|Drama,YES,1995,1990,128,3.65234375
80382,509,48,3.5,1436000115,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,YES,1995,1990,68,3.1470588235294117
80386,509,262,4.5,1436027600,"Little Princess, A (1995)",Children|Drama,YES,1995,1990,21,3.9047619047619047
80390,509,364,4.0,1436000039,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,YES,1994,1990,172,3.941860465116279
80392,509,455,3.0,1435999208,Free Willy (1993),Adventure|Children|Drama,YES,1993,1990,37,2.391891891891892
80393,509,551,4.0,1436101370,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,YES,1993,1990,93,3.553763440860215
80394,509,586,1.0,1435999348,Home Alone (1990),Children|Comedy,YES,1990,1980,116,2.9956896551724137
80395,509,588,3.5,1435992627,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,YES,1992,1990,183,3.7923497267759565
80396,509,594,3.0,1435992651,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,YES,1937,1930,77,3.616883116883117
80397,509,595,3.5,1436000042,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,YES,1991,1990,146,3.7705479452054793
80398,509,596,2.5,1436000088,Pinocchio (1940),Animation|Children|Fantasy|Musical,YES,1940,1930,60,3.45
80399,509,616,3.0,1436000111,"Aristocats, The (1970)",Animation|Children,YES,1970,1960,45,3.411111111111111
80401,509,661,3.5,1436000131,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,YES,1996,1990,49,3.4489795918367347
80402,509,709,3.0,1436101261,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,YES,1988,1980,11,3.090909090909091
80403,509,783,3.0,1435999652,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,YES,1996,1990,47,3.3297872340425534
80404,509,837,3.5,1436027397,Matilda (1996),Children|Comedy|Fantasy,YES,1996,1990,33,3.272727272727273
80407,509,1015,3.0,1435992799,Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,YES,1993,1990,20,2.95
80409,509,1022,3.0,1435997868,Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,YES,1950,1940,42,3.488095238095238
80410,509,1025,2.5,1436000067,"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,YES,1963,1960,25,3.58
80411,509,1032,3.0,1436000075,Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,YES,1951,1950,40,3.375
80412,509,1033,3.0,1436000141,"Fox and the Hound, The (1981)",Animation|Children|Drama,YES,1981,1980,20,3.575
80413,509,1073,3.5,1436027400,Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,YES,1971,1970,119,3.8739495798319328
80419,509,1148,3.5,1436424181,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,YES,1993,1990,56,4.035714285714286
80427,509,1282,3.5,1435992559,Fantasia (1940),Animation|Children|Fantasy|Musical,YES,1940,1930,53,3.7830188679245285
80428,509,1367,2.5,1436000396,101 Dalmatians (1996),Adventure|Children|Comedy,YES,1996,1990,47,3.074468085106383
80431,509,1566,4.0,1436000079,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,YES,1997,1990,31,3.4516129032258065
80432,509,1588,3.5,1436000408,George of the Jungle (1997),Children|Comedy,YES,1997,1990,20,3.075
80435,509,1702,3.0,1436000412,Flubber (1997),Children|Comedy|Fantasy,YES,1997,1990,16,3.0
80437,509,1713,2.5,1436027516,Mouse Hunt (1997),Children|Comedy,YES,1997,1990,7,3.0714285714285716
80439,509,1907,4.0,1436000045,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,YES,1998,1990,45,3.566666666666667
80442,509,2018,3.0,1436000068,Bambi (1942),Animation|Children|Drama,YES,1942,1940,38,3.3684210526315788
80444,509,2033,3.5,1436000143,"Black Cauldron, The (1985)",Adventure|Animation|Children|Fantasy,YES,1985,1980,8,3.75
80445,509,2052,3.0,1436000140,Hocus Pocus (1993),Children|Comedy|Fantasy|Horror,YES,1993,1990,23,2.760869565217391
80446,509,2054,2.5,1436000643,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,YES,1989,1980,68,2.7573529411764706
80447,509,2059,2.5,1436000423,"Parent Trap, The (1998)",Children|Comedy|Romance,YES,1998,1990,15,3.0
80448,509,2078,2.0,1436000056,"Jungle Book, The (1967)",Animation|Children|Comedy|Musical,YES,1967,1960,53,3.830188679245283
80449,509,2080,3.0,1436000059,Lady and the Tramp (1955),Animation|Children|Comedy|Romance,YES,1955,1950,55,3.4
80450,509,2081,3.5,1436000053,"Little Mermaid, The (1989)",Animation|Children|Comedy|Musical|Romance,YES,1989,1980,67,3.425373134328358
80451,509,2085,3.0,1436000070,101 Dalmatians (One Hundred and One Dalmatians) (1961),Adventure|Animation|Children,YES,1961,1960,44,3.4318181818181817
80452,509,2087,3.0,1436000114,Peter Pan (1953),Animation|Children|Fantasy|Musical,YES,1953,1950,41,3.573170731707317
80453,509,2090,3.0,1436000126,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,YES,1977,1970,13,3.1923076923076925
80454,509,2124,4.0,1436393922,"Addams Family, The (1991)",Children|Comedy|Fantasy,YES,1991,1990,38,3.289473684210526
80455,509,2138,3.0,1436424691,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,YES,1978,1970,10,4.05
80456,509,2161,3.0,1436027395,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,YES,1984,1980,43,3.5813953488372094
80461,509,2294,2.5,1435992774,Antz (1998),Adventure|Animation|Children|Comedy|Fantasy,YES,1998,1990,45,3.2444444444444445
80462,509,2355,3.0,1435992639,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,YES,1998,1990,92,3.516304347826087
80469,509,2687,3.0,1436000104,Tarzan (1999),Adventure|Animation|Children|Drama,YES,1999,1990,24,3.4583333333333335
80472,509,2761,4.0,1436027182,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,YES,1999,1990,39,4.051282051282051
80475,509,3034,3.0,1436000029,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,YES,1973,1970,36,3.513888888888889
80477,509,3114,3.5,1435992506,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,YES,1999,1990,97,3.8608247422680413
80478,509,3159,4.0,1435998486,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,YES,1999,1990,15,3.8333333333333335
80483,509,3615,3.0,1435994652,Dinosaur (2000),Adventure|Animation|Children,YES,2000,1990,14,3.107142857142857
80488,509,3988,3.0,1435993657,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,YES,2000,1990,33,3.0454545454545454
80491,509,4016,3.5,1435993712,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,YES,2000,1990,37,3.7162162162162162
80497,509,4306,4.0,1435992327,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,YES,2001,2000,170,3.8676470588235294
80498,509,4366,2.5,1435994536,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,YES,2001,2000,19,3.3421052631578947
80502,509,4519,3.0,1436031667,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,YES,1988,1980,9,3.3333333333333335
80503,509,4700,3.5,1436000446,"Princess Diaries, The (2001)",Children|Comedy|Romance,YES,2001,2000,27,3.037037037037037
80507,509,4886,3.5,1435992316,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,YES,2001,2000,132,3.871212121212121
80508,509,4896,3.5,1435992593,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,YES,2001,2000,107,3.7616822429906542
80515,509,5218,3.5,1435993384,Ice Age (2002),Adventure|Animation|Children|Comedy,YES,2002,2000,85,3.6882352941176473
80520,509,5444,3.5,1436000130,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,YES,2002,2000,29,3.810344827586207
80524,509,5480,1.5,1435996571,Stuart Little 2 (2002),Children|Comedy,YES,2002,2000,5,2.6
80531,509,5971,4.0,1435992329,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,YES,1988,1980,37,3.9594594594594597
80533,509,6093,2.5,1436424351,"Last Unicorn, The (1982)",Animation|Children|Fantasy,YES,1982,1980,4,3.375
80538,509,6297,3.5,1436000468,Holes (2003),Adventure|Children|Comedy|Mystery,YES,2003,2000,20,3.425
80539,509,6350,3.5,1436393367,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,YES,1986,1980,24,4.0625
80543,509,6377,3.5,1435992322,Finding Nemo (2003),Adventure|Animation|Children|Comedy,YES,2003,2000,141,3.9609929078014185
80546,509,6536,3.5,1435999436,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,YES,2003,2000,6,3.6666666666666665
80551,509,6593,3.0,1435992810,Freaky Friday (2003),Children|Comedy|Fantasy,YES,2003,2000,24,3.2083333333333335
80558,509,6958,1.5,1436000660,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror,YES,2003,2000,10,2.5
